person_id,first_name,last_name,speech_id,theme_name,entailment_score,classification,speech_title,speech_link,speech_content_preview,group_code,country
256991,Sebastiaan,Stöteler,9c86b680845c441b908e41ce3db0ddac,HamasUsesHumanShields,0.6511903405189514,supports,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, Israël is verwikkeld in een strijd tege",PFE,NLD
256991,Sebastiaan,Stöteler,9c86b680845c441b908e41ce3db0ddac,Hostages,0.0128285437822341,neutral,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, Israël is verwikkeld in een strijd tege",PFE,NLD
256991,Sebastiaan,Stöteler,9982645c54614577cb89a9679479dfb9,CriticizesOctober7Attack,0.1250236183404922,neutral,"Verbatim report of proceedings - Deteriorating situation in Gaza following the non-extension of the ceasefire (debate) - Tuesday, 11 March 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-03-11-ITM-016_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, 7 oktober 2023 zal voor altijd in ons g",PFE,NLD
256991,Sebastiaan,Stöteler,9982645c54614577cb89a9679479dfb9,IsraelRightToSelfDefense,0.1712108254432678,neutral,"Verbatim report of proceedings - Deteriorating situation in Gaza following the non-extension of the ceasefire (debate) - Tuesday, 11 March 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-03-11-ITM-016_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, 7 oktober 2023 zal voor altijd in ons g",PFE,NLD
256991,Sebastiaan,Stöteler,9982645c54614577cb89a9679479dfb9,HamasUsesHumanShields,0.0518090091645717,neutral,"Verbatim report of proceedings - Deteriorating situation in Gaza following the non-extension of the ceasefire (debate) - Tuesday, 11 March 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-03-11-ITM-016_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, 7 oktober 2023 zal voor altijd in ons g",PFE,NLD
256991,Sebastiaan,Stöteler,9982645c54614577cb89a9679479dfb9,Hostages,0.012869375757873,neutral,"Verbatim report of proceedings - Deteriorating situation in Gaza following the non-extension of the ceasefire (debate) - Tuesday, 11 March 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-03-11-ITM-016_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, 7 oktober 2023 zal voor altijd in ons g",PFE,NLD
256991,Sebastiaan,Stöteler,e78727c0f9d19964176b560486091618,CriticizesOctober7Attack,0.1201732009649276,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, gisteren was de grote dag voor Romi Gon",PFE,NLD
256991,Sebastiaan,Stöteler,e78727c0f9d19964176b560486091618,IsraelRightToSelfDefense,0.125997245311737,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, gisteren was de grote dag voor Romi Gon",PFE,NLD
256991,Sebastiaan,Stöteler,e78727c0f9d19964176b560486091618,HamasUsesHumanShields,0.0551010333001613,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, gisteren was de grote dag voor Romi Gon",PFE,NLD
256991,Sebastiaan,Stöteler,e78727c0f9d19964176b560486091618,Hostages,0.0122756771743297,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Sebastiaan Stöteler,  namens de PfE-Fractie. – Voorzitter, gisteren was de grote dag voor Romi Gon",PFE,NLD
256991,Sebastiaan,Stöteler,dea2db8a6bfece3b5b3ec2a952e0ed5a,CriticizesOctober7Attack,0.0244614668190479,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Sebastiaan Stöteler (PfE).   – Madam President, High Representative, to address the situation in G",PFE,NLD
256991,Sebastiaan,Stöteler,dea2db8a6bfece3b5b3ec2a952e0ed5a,IsraelRightToSelfDefense,0.0284836329519748,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Sebastiaan Stöteler (PfE).   – Madam President, High Representative, to address the situation in G",PFE,NLD
256991,Sebastiaan,Stöteler,dea2db8a6bfece3b5b3ec2a952e0ed5a,HamasUsesHumanShields,0.051124457269907,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Sebastiaan Stöteler (PfE).   – Madam President, High Representative, to address the situation in G",PFE,NLD
256991,Sebastiaan,Stöteler,dea2db8a6bfece3b5b3ec2a952e0ed5a,Hostages,0.0007347997743636,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Sebastiaan Stöteler (PfE).   – Madam President, High Representative, to address the situation in G",PFE,NLD
257060,Arkadiusz,Mularczyk,937ad180b0a8e846f1ee4d2f4da738e6,CriticizesOctober7Attack,0.0262395739555358,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Arkadiusz Mularczyk,  w imieniu grupy ECR. – Pani Przewodnicząca! Od dekad słyszymy, że sytuacja n",ECR,POL
257060,Arkadiusz,Mularczyk,937ad180b0a8e846f1ee4d2f4da738e6,IsraelRightToSelfDefense,0.0473138056695461,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Arkadiusz Mularczyk,  w imieniu grupy ECR. – Pani Przewodnicząca! Od dekad słyszymy, że sytuacja n",ECR,POL
257060,Arkadiusz,Mularczyk,937ad180b0a8e846f1ee4d2f4da738e6,HamasUsesHumanShields,0.0179011169821023,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Arkadiusz Mularczyk,  w imieniu grupy ECR. – Pani Przewodnicząca! Od dekad słyszymy, że sytuacja n",ECR,POL
257060,Arkadiusz,Mularczyk,937ad180b0a8e846f1ee4d2f4da738e6,Hostages,0.0220777243375778,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Arkadiusz Mularczyk,  w imieniu grupy ECR. – Pani Przewodnicząca! Od dekad słyszymy, że sytuacja n",ECR,POL
130100,Hilde,Vautmans,2962aed5672bd8a39706bb0c6f2d0554,CriticizesOctober7Attack,0.0421658381819725,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Hilde Vautmans,  on behalf of the Renew Group. – Madam President, Minister, Commissioner, colleagu",RENEW,BEL
130100,Hilde,Vautmans,2962aed5672bd8a39706bb0c6f2d0554,IsraelRightToSelfDefense,0.0148460017517209,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Hilde Vautmans,  on behalf of the Renew Group. – Madam President, Minister, Commissioner, colleagu",RENEW,BEL
130100,Hilde,Vautmans,2962aed5672bd8a39706bb0c6f2d0554,HamasUsesHumanShields,0.0442000441253185,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Hilde Vautmans,  on behalf of the Renew Group. – Madam President, Minister, Commissioner, colleagu",RENEW,BEL
130100,Hilde,Vautmans,2962aed5672bd8a39706bb0c6f2d0554,Hostages,0.0058502750471234,neutral,"Verbatim report of proceedings - Situation in the Middle East (debate) - Tuesday, 8 July 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-07-08-ITM-016_EN.html,"  Hilde Vautmans,  on behalf of the Renew Group. – Madam President, Minister, Commissioner, colleagu",RENEW,BEL
130100,Hilde,Vautmans,91088ed9d18612e4a2c258953ef4fdcb,CriticizesOctober7Attack,0.0815807208418846,neutral,"Verbatim report of proceedings - Wider comprehensive EU-Middle East Strategy (debate) - Tuesday, 11 February 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-02-11-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, Europa moet zijn verantwoordelijkheid neme",RENEW,BEL
130100,Hilde,Vautmans,91088ed9d18612e4a2c258953ef4fdcb,IsraelRightToSelfDefense,0.2467908412218094,neutral,"Verbatim report of proceedings - Wider comprehensive EU-Middle East Strategy (debate) - Tuesday, 11 February 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-02-11-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, Europa moet zijn verantwoordelijkheid neme",RENEW,BEL
130100,Hilde,Vautmans,91088ed9d18612e4a2c258953ef4fdcb,HamasUsesHumanShields,0.2365664690732956,neutral,"Verbatim report of proceedings - Wider comprehensive EU-Middle East Strategy (debate) - Tuesday, 11 February 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-02-11-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, Europa moet zijn verantwoordelijkheid neme",RENEW,BEL
130100,Hilde,Vautmans,91088ed9d18612e4a2c258953ef4fdcb,Hostages,0.0806242898106575,neutral,"Verbatim report of proceedings - Wider comprehensive EU-Middle East Strategy (debate) - Tuesday, 11 February 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-02-11-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, Europa moet zijn verantwoordelijkheid neme",RENEW,BEL
130100,Hilde,Vautmans,5702edd11911eda377f0c5c23515e60b,CriticizesOctober7Attack,0.0229881815612316,neutral,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, mijnheer Borrell, collega‘s, we hebben het",RENEW,BEL
130100,Hilde,Vautmans,5702edd11911eda377f0c5c23515e60b,IsraelRightToSelfDefense,0.1593622118234634,neutral,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, mijnheer Borrell, collega‘s, we hebben het",RENEW,BEL
130100,Hilde,Vautmans,5702edd11911eda377f0c5c23515e60b,HamasUsesHumanShields,0.0113097690045833,neutral,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, mijnheer Borrell, collega‘s, we hebben het",RENEW,BEL
130100,Hilde,Vautmans,5702edd11911eda377f0c5c23515e60b,Hostages,0.0008966678287833,neutral,"Verbatim report of proceedings - Escalation of violence in the Middle East and the situation in Lebanon (debate) - Tuesday, 8 October 2024",https://www.europarl.europa.eu/doceo/document/CRE-10-2024-10-08-ITM-004_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, mijnheer Borrell, collega‘s, we hebben het",RENEW,BEL
130100,Hilde,Vautmans,3706b719fb6894adcf7c2b8f64c8fdd4,CriticizesOctober7Attack,0.1094031482934951,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega's, na 471 dagen van afgrijselijk g",RENEW,BEL
130100,Hilde,Vautmans,3706b719fb6894adcf7c2b8f64c8fdd4,IsraelRightToSelfDefense,0.0400864630937576,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega's, na 471 dagen van afgrijselijk g",RENEW,BEL
130100,Hilde,Vautmans,3706b719fb6894adcf7c2b8f64c8fdd4,HamasUsesHumanShields,0.0512524843215942,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega's, na 471 dagen van afgrijselijk g",RENEW,BEL
130100,Hilde,Vautmans,3706b719fb6894adcf7c2b8f64c8fdd4,Hostages,0.0031425403431057,neutral,"Verbatim report of proceedings - Ceasefire in Gaza - the urgent need to release the hostages, to end the humanitarian crisis in Gaza and to pave the way for a two-state solution (debate) - Monday, 20 January 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-01-20-ITM-012_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega's, na 471 dagen van afgrijselijk g",RENEW,BEL
130100,Hilde,Vautmans,0f07af2a1c7c03f4fefd4106c86e0829,CriticizesOctober7Attack,0.1657933294773101,neutral,"Verbatim report of proceedings - The EU's response to the Israeli government's plan to seize the Gaza Strip, ensuring effective humanitarian support and the liberation of hostages (debate) - Wednesday, 21 May 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-05-21-ITM-010_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, dankuwel om dit emotioneel geladen debat m",RENEW,BEL
130100,Hilde,Vautmans,0f07af2a1c7c03f4fefd4106c86e0829,IsraelRightToSelfDefense,0.2203351706266403,neutral,"Verbatim report of proceedings - The EU's response to the Israeli government's plan to seize the Gaza Strip, ensuring effective humanitarian support and the liberation of hostages (debate) - Wednesday, 21 May 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-05-21-ITM-010_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, dankuwel om dit emotioneel geladen debat m",RENEW,BEL
130100,Hilde,Vautmans,0f07af2a1c7c03f4fefd4106c86e0829,HamasUsesHumanShields,0.088890939950943,neutral,"Verbatim report of proceedings - The EU's response to the Israeli government's plan to seize the Gaza Strip, ensuring effective humanitarian support and the liberation of hostages (debate) - Wednesday, 21 May 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-05-21-ITM-010_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, dankuwel om dit emotioneel geladen debat m",RENEW,BEL
130100,Hilde,Vautmans,0f07af2a1c7c03f4fefd4106c86e0829,Hostages,0.0036012539640069,neutral,"Verbatim report of proceedings - The EU's response to the Israeli government's plan to seize the Gaza Strip, ensuring effective humanitarian support and the liberation of hostages (debate) - Wednesday, 21 May 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-05-21-ITM-010_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, dankuwel om dit emotioneel geladen debat m",RENEW,BEL
130100,Hilde,Vautmans,8e2c6319837249164263a454dca57acd,CriticizesOctober7Attack,0.1194658428430557,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega’s, mevrouw de hoge vertegenwoordig",RENEW,BEL
130100,Hilde,Vautmans,8e2c6319837249164263a454dca57acd,IsraelRightToSelfDefense,0.2061675190925598,neutral,"Verbatim report of proceedings - Dramatic situation in Gaza and the need for an immediate return to the full implementation of the ceasefire and hostage release agreement (debate) - Tuesday, 1 April 2025",https://www.europarl.europa.eu/doceo/document/CRE-10-2025-04-01-ITM-016_EN.html,"  Hilde Vautmans,  namens de Renew-Fractie. – Voorzitter, collega’s, mevrouw de hoge vertegenwoordig",RENEW,BEL
