person_id,first_name,last_name,theme_name,classification,group_code,country
257055,Małgorzata,Gosiewska,CriticizesIsraelForWestBankOccupation,neutral,ECR,POL
197780,Bart,Groothuis,CriticizesIsraelForWestBankOccupation,neutral,RENEW,NLD
197780,Bart,Groothuis,CriticizesIsraelForWestBankOccupation,neutral,RENEW,NLD
256912,Rima,Hassan,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,FRA
257095,Elena,Donazzan,CriticizesIsraelForWestBankOccupation,neutral,ECR,ITA
197408,Hildegard,Bentele,CriticizesIsraelForWestBankOccupation,neutral,EPP,DEU
197408,Hildegard,Bentele,CriticizesIsraelForWestBankOccupation,neutral,EPP,DEU
220871,Rihards,Kols,CriticizesIsraelForWestBankOccupation,opposes,ECR,LVA
25758,Ruth,Firmenich,CriticizesIsraelForWestBankOccupation,opposes,NI,DEU
197537,Alexandr,Vondra,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197537,Alexandr,Vondra,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197447,Irena,Joveva,CriticizesIsraelForWestBankOccupation,neutral,RENEW,SVN
197447,Irena,Joveva,CriticizesIsraelForWestBankOccupation,neutral,RENEW,SVN
257437,Catarina,Vieira,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,NLD
257007,Erik,Kaliňák,CriticizesIsraelForWestBankOccupation,neutral,NI,SVK
256887,Wouter,Beke,CriticizesIsraelForWestBankOccupation,neutral,EPP,BEL
256993,Leire,Pajín,CriticizesIsraelForWestBankOccupation,neutral,SD,ESP
257097,Alberico,Gambino,CriticizesIsraelForWestBankOccupation,opposes,ECR,ITA
197470,Saskia,Bricmont,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,BEL
197470,Saskia,Bricmont,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,BEL
2152,Leoluca,Orlando,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,ITA
256989,Fidias,Panayiotou,CriticizesIsraelForWestBankOccupation,neutral,NI,CYP
197863,Maria,Walsh,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
197863,Maria,Walsh,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
197395,Alice,Kuhnke,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,SWE
197395,Alice,Kuhnke,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,SWE
197395,Alice,Kuhnke,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,SWE
28122,David,Casa,CriticizesIsraelForWestBankOccupation,neutral,EPP,MLT
28122,David,Casa,CriticizesIsraelForWestBankOccupation,neutral,EPP,MLT
256917,Majdouline,Sbai,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,FRA
256918,Céline,Imart,CriticizesIsraelForWestBankOccupation,opposes,EPP,FRA
33998,Vasile,Dîncu,CriticizesIsraelForWestBankOccupation,neutral,SD,ROU
256990,Anna,Strolenberg,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,NLD
257026,Michał,Szczerba,CriticizesIsraelForWestBankOccupation,opposes,EPP,POL
257237,Regina,Doherty,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
256971,Lukas,Sieper,CriticizesIsraelForWestBankOccupation,neutral,NI,DEU
124984,Lynn,Boylan,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,IRL
124984,Lynn,Boylan,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,IRL
129073,Urmas,Paet,CriticizesIsraelForWestBankOccupation,neutral,RENEW,EST
129073,Urmas,Paet,CriticizesIsraelForWestBankOccupation,neutral,RENEW,EST
256959,Alexander,Sell,CriticizesIsraelForWestBankOccupation,opposes,ESN,DEU
28307,Francisco,Assis,CriticizesIsraelForWestBankOccupation,opposes,SD,PRT
124715,György,Hölvényi,CriticizesIsraelForWestBankOccupation,neutral,EPP,HUN
124715,György,Hölvényi,CriticizesIsraelForWestBankOccupation,neutral,PFE,HUN
256922,Marion,Maréchal,CriticizesIsraelForWestBankOccupation,neutral,ECR,FRA
97968,Andrey,Kovatchev,CriticizesIsraelForWestBankOccupation,neutral,EPP,BGR
97968,Andrey,Kovatchev,CriticizesIsraelForWestBankOccupation,neutral,EPP,BGR
97968,Andrey,Kovatchev,CriticizesIsraelForWestBankOccupation,neutral,EPP,BGR
197818,Billy,Kelleher,CriticizesIsraelForWestBankOccupation,neutral,RENEW,IRL
197818,Billy,Kelleher,CriticizesIsraelForWestBankOccupation,neutral,RENEW,IRL
185341,Željana,Zovko,CriticizesIsraelForWestBankOccupation,opposes,EPP,HRV
185341,Željana,Zovko,CriticizesIsraelForWestBankOccupation,opposes,EPP,HRV
185341,Željana,Zovko,CriticizesIsraelForWestBankOccupation,opposes,EPP,HRV
197469,Assita,Kanko,CriticizesIsraelForWestBankOccupation,neutral,ECR,BEL
197469,Assita,Kanko,CriticizesIsraelForWestBankOccupation,neutral,ECR,BEL
197557,Christophe,Grudler,CriticizesIsraelForWestBankOccupation,opposes,RENEW,FRA
197557,Christophe,Grudler,CriticizesIsraelForWestBankOccupation,opposes,RENEW,FRA
256944,Hans,Neuhoff,CriticizesIsraelForWestBankOccupation,neutral,ESN,DEU
190574,Tomasz,Froelich,CriticizesIsraelForWestBankOccupation,neutral,ESN,DEU
23699,Kateřina,Konečná,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,CZE
23699,Kateřina,Konečná,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,CZE
23699,Kateřina,Konečná,CriticizesIsraelForWestBankOccupation,neutral,NI,CZE
197623,Thierry,Mariani,CriticizesIsraelForWestBankOccupation,neutral,ID,FRA
197623,Thierry,Mariani,CriticizesIsraelForWestBankOccupation,neutral,PFE,FRA
257260,Petar,Volgin,CriticizesIsraelForWestBankOccupation,neutral,ESN,BGR
197825,Raffaele,Stancanelli,CriticizesIsraelForWestBankOccupation,neutral,ECR,ITA
197825,Raffaele,Stancanelli,CriticizesIsraelForWestBankOccupation,neutral,PFE,ITA
256810,Mika,Aaltola,CriticizesIsraelForWestBankOccupation,neutral,EPP,FIN
96933,Milan,Zver,CriticizesIsraelForWestBankOccupation,neutral,EPP,SVN
96933,Milan,Zver,CriticizesIsraelForWestBankOccupation,neutral,EPP,SVN
96668,Seán,Kelly,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
96668,Seán,Kelly,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
190713,Lukas,Mandl,CriticizesIsraelForWestBankOccupation,neutral,EPP,AUT
190713,Lukas,Mandl,CriticizesIsraelForWestBankOccupation,neutral,EPP,AUT
125325,Sander,Smit,CriticizesIsraelForWestBankOccupation,neutral,EPP,NLD
257067,Grzegorz,Braun,CriticizesIsraelForWestBankOccupation,neutral,NI,POL
257019,Alvise,Pérez,CriticizesIsraelForWestBankOccupation,neutral,NI,ESP
197552,Veronika,Vrecionová,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesIsraelForWestBankOccupation,neutral,ECR,CZE
197772,Tineke,Strik,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,NLD
197772,Tineke,Strik,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,NLD
257038,Sigrid,Friis,CriticizesIsraelForWestBankOccupation,neutral,RENEW,DNK
124785,Maria,Grapini,CriticizesIsraelForWestBankOccupation,neutral,SD,ROU
124785,Maria,Grapini,CriticizesIsraelForWestBankOccupation,neutral,SD,ROU
124799,Alessandra,Moretti,CriticizesIsraelForWestBankOccupation,neutral,SD,ITA
124799,Alessandra,Moretti,CriticizesIsraelForWestBankOccupation,neutral,SD,ITA
257139,Benedetta,Scuderi,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,ITA
197533,Manon,Aubry,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,FRA
257025,Kristoffer,Storm,CriticizesIsraelForWestBankOccupation,neutral,ECR,DNK
257296,Nina,Carberry,CriticizesIsraelForWestBankOccupation,neutral,EPP,IRL
256936,Thomas,Bajada,CriticizesIsraelForWestBankOccupation,neutral,SD,MLT
245770,Irene,Montero,CriticizesIsraelForWestBankOccupation,neutral,GUE_NGL,ESP
256846,Ondřej,Kolář,CriticizesIsraelForWestBankOccupation,neutral,EPP,CZE
261038,Tomáš,Kubín,CriticizesIsraelForWestBankOccupation,neutral,PFE,CZE
261038,Tomáš,Kubín,CriticizesIsraelForWestBankOccupation,neutral,PFE,CZE
91636,Marit,Maij,CriticizesIsraelForWestBankOccupation,neutral,SD,NLD
256934,Daniel,Attard,CriticizesIsraelForWestBankOccupation,neutral,SD,MLT
256813,Vladimir,Prebilič,CriticizesIsraelForWestBankOccupation,neutral,GREEN_EFA,SVN
220840,Jaroslav,Bžoch,CriticizesIsraelForWestBankOccupation,neutral,PFE,CZE
257011,Lucia,Yar,CriticizesIsraelForWestBankOccupation,opposes,RENEW,SVK
124713,Tomáš,Zdechovský,CriticizesIsraelForWestBankOccupation,neutral,EPP,CZE
124713,Tomáš,Zdechovský,CriticizesIsraelForWestBankOccupation,neutral,EPP,CZE
197417,Tomislav,Sokol,CriticizesIsraelForWestBankOccupation,neutral,EPP,HRV
197417,Tomislav,Sokol,CriticizesIsraelForWestBankOccupation,neutral,EPP,HRV
2341,Michael,Gahler,CriticizesOctober7Attack,opposes,EPP,DEU
2341,Michael,Gahler,CriticizesOctober7Attack,opposes,EPP,DEU
256991,Sebastiaan,Stöteler,CriticizesOctober7Attack,opposes,PFE,NLD
257060,Arkadiusz,Mularczyk,CriticizesOctober7Attack,neutral,ECR,POL
130100,Hilde,Vautmans,CriticizesOctober7Attack,neutral,RENEW,BEL
130100,Hilde,Vautmans,CriticizesOctober7Attack,neutral,RENEW,BEL
197464,Hannah,Neumann,CriticizesOctober7Attack,opposes,GREEN_EFA,DEU
197464,Hannah,Neumann,CriticizesOctober7Attack,opposes,GREEN_EFA,DEU
197831,Hermann,Tertsch,CriticizesOctober7Attack,opposes,ECR,ESP
197831,Hermann,Tertsch,CriticizesOctober7Attack,opposes,PFE,ESP
257093,Carlo,Ciccioli,CriticizesOctober7Attack,neutral,ECR,ITA
204332,Barry,Andrews,CriticizesOctober7Attack,opposes,RENEW,IRL
204332,Barry,Andrews,CriticizesOctober7Attack,opposes,RENEW,IRL
111412,Villy,Søvndal,CriticizesOctober7Attack,neutral,GREEN_EFA,DNK
257005,Ľuboš,Blaha,CriticizesOctober7Attack,neutral,NI,SVK
257081,Sebastião,Bugalho,CriticizesOctober7Attack,neutral,EPP,PRT
197392,Evin,Incir,CriticizesOctober7Attack,opposes,SD,SWE
197392,Evin,Incir,CriticizesOctober7Attack,opposes,SD,SWE
197543,Bernard,Guetta,CriticizesOctober7Attack,opposes,RENEW,FRA
197543,Bernard,Guetta,CriticizesOctober7Attack,opposes,RENEW,FRA
197500,Mounir,Satouri,CriticizesOctober7Attack,neutral,GREEN_EFA,FRA
197500,Mounir,Satouri,CriticizesOctober7Attack,neutral,GREEN_EFA,FRA
197842,Elena,Yoncheva,CriticizesOctober7Attack,opposes,SD,BGR
197842,Elena,Yoncheva,CriticizesOctober7Attack,opposes,NI,BGR
197842,Elena,Yoncheva,CriticizesOctober7Attack,opposes,RENEW,BGR
197842,Elena,Yoncheva,CriticizesOctober7Attack,opposes,NI,BGR
210480,Marta,Temido,CriticizesOctober7Attack,opposes,SD,PRT
197655,Cristian,Terheş,CriticizesOctober7Attack,opposes,SD,ROU
197655,Cristian,Terheş,CriticizesOctober7Attack,opposes,ECR,ROU
197655,Cristian,Terheş,CriticizesOctober7Attack,opposes,ECR,ROU
197655,Cristian,Terheş,CriticizesOctober7Attack,opposes,ECR,ROU
220896,Reinhold,Lopatka,CriticizesOctober7Attack,neutral,EPP,AUT
256872,Fabrice,Leggeri,CriticizesOctober7Attack,neutral,PFE,FRA
257109,Marco,Squarta,CriticizesOctober7Attack,neutral,ECR,ITA
257109,Marco,Squarta,CriticizesOctober7Attack,neutral,ECR,ITA
257123,Lucia,Annunziata,CriticizesOctober7Attack,neutral,SD,ITA
112744,Tonino,Picula,CriticizesOctober7Attack,neutral,SD,HRV
112744,Tonino,Picula,CriticizesOctober7Attack,neutral,SD,HRV
218347,Thijs,Reuten,CriticizesOctober7Attack,opposes,NI,NLD
218347,Thijs,Reuten,CriticizesOctober7Attack,opposes,SD,NLD
218347,Thijs,Reuten,CriticizesOctober7Attack,opposes,SD,NLD
256904,Chloé,Ridel,CriticizesOctober7Attack,supports,SD,FRA
233862,Matjaž,Nemec,CriticizesOctober7Attack,opposes,SD,SVN
233862,Matjaž,Nemec,CriticizesOctober7Attack,opposes,SD,SVN
256806,Sebastian,Tynkkynen,CriticizesOctober7Attack,opposes,ECR,FIN
256808,Petras,Gražulis,CriticizesOctober7Attack,opposes,ESN,LTU
257101,Cecilia,Strada,CriticizesOctober7Attack,neutral,SD,ITA
257055,Małgorzata,Gosiewska,CriticizesOctober7Attack,neutral,ECR,POL
197780,Bart,Groothuis,CriticizesOctober7Attack,opposes,RENEW,NLD
197780,Bart,Groothuis,CriticizesOctober7Attack,opposes,RENEW,NLD
256912,Rima,Hassan,CriticizesOctober7Attack,opposes,GUE_NGL,FRA
257095,Elena,Donazzan,CriticizesOctober7Attack,neutral,ECR,ITA
197408,Hildegard,Bentele,CriticizesOctober7Attack,opposes,EPP,DEU
197408,Hildegard,Bentele,CriticizesOctober7Attack,opposes,EPP,DEU
220871,Rihards,Kols,CriticizesOctober7Attack,opposes,ECR,LVA
25758,Ruth,Firmenich,CriticizesOctober7Attack,opposes,NI,DEU
197537,Alexandr,Vondra,CriticizesOctober7Attack,neutral,ECR,CZE
197537,Alexandr,Vondra,CriticizesOctober7Attack,neutral,ECR,CZE
197447,Irena,Joveva,CriticizesOctober7Attack,opposes,RENEW,SVN
197447,Irena,Joveva,CriticizesOctober7Attack,opposes,RENEW,SVN
257437,Catarina,Vieira,CriticizesOctober7Attack,opposes,GREEN_EFA,NLD
257007,Erik,Kaliňák,CriticizesOctober7Attack,neutral,NI,SVK
256887,Wouter,Beke,CriticizesOctober7Attack,neutral,EPP,BEL
256993,Leire,Pajín,CriticizesOctober7Attack,neutral,SD,ESP
257097,Alberico,Gambino,CriticizesOctober7Attack,neutral,ECR,ITA
197470,Saskia,Bricmont,CriticizesOctober7Attack,opposes,GREEN_EFA,BEL
197470,Saskia,Bricmont,CriticizesOctober7Attack,opposes,GREEN_EFA,BEL
2152,Leoluca,Orlando,CriticizesOctober7Attack,opposes,GREEN_EFA,ITA
256989,Fidias,Panayiotou,CriticizesOctober7Attack,neutral,NI,CYP
197863,Maria,Walsh,CriticizesOctober7Attack,opposes,EPP,IRL
197863,Maria,Walsh,CriticizesOctober7Attack,opposes,EPP,IRL
197395,Alice,Kuhnke,CriticizesOctober7Attack,neutral,GREEN_EFA,SWE
197395,Alice,Kuhnke,CriticizesOctober7Attack,neutral,GREEN_EFA,SWE
197395,Alice,Kuhnke,CriticizesOctober7Attack,neutral,GREEN_EFA,SWE
28122,David,Casa,CriticizesOctober7Attack,neutral,EPP,MLT
28122,David,Casa,CriticizesOctober7Attack,neutral,EPP,MLT
256917,Majdouline,Sbai,CriticizesOctober7Attack,neutral,GREEN_EFA,FRA
256918,Céline,Imart,CriticizesOctober7Attack,neutral,EPP,FRA
33998,Vasile,Dîncu,CriticizesOctober7Attack,neutral,SD,ROU
256990,Anna,Strolenberg,CriticizesOctober7Attack,neutral,GREEN_EFA,NLD
257026,Michał,Szczerba,CriticizesOctober7Attack,opposes,EPP,POL
257237,Regina,Doherty,CriticizesOctober7Attack,neutral,EPP,IRL
256971,Lukas,Sieper,CriticizesOctober7Attack,neutral,NI,DEU
124984,Lynn,Boylan,CriticizesOctober7Attack,opposes,GUE_NGL,IRL
124984,Lynn,Boylan,CriticizesOctober7Attack,opposes,GUE_NGL,IRL
129073,Urmas,Paet,CriticizesOctober7Attack,neutral,RENEW,EST
129073,Urmas,Paet,CriticizesOctober7Attack,neutral,RENEW,EST
256959,Alexander,Sell,CriticizesOctober7Attack,opposes,ESN,DEU
28307,Francisco,Assis,CriticizesOctober7Attack,neutral,SD,PRT
124715,György,Hölvényi,CriticizesOctober7Attack,neutral,EPP,HUN
124715,György,Hölvényi,CriticizesOctober7Attack,neutral,PFE,HUN
256922,Marion,Maréchal,CriticizesOctober7Attack,neutral,ECR,FRA
97968,Andrey,Kovatchev,CriticizesOctober7Attack,neutral,EPP,BGR
97968,Andrey,Kovatchev,CriticizesOctober7Attack,neutral,EPP,BGR
97968,Andrey,Kovatchev,CriticizesOctober7Attack,neutral,EPP,BGR
197818,Billy,Kelleher,CriticizesOctober7Attack,neutral,RENEW,IRL
197818,Billy,Kelleher,CriticizesOctober7Attack,neutral,RENEW,IRL
185341,Željana,Zovko,CriticizesOctober7Attack,neutral,EPP,HRV
185341,Željana,Zovko,CriticizesOctober7Attack,neutral,EPP,HRV
185341,Željana,Zovko,CriticizesOctober7Attack,neutral,EPP,HRV
197469,Assita,Kanko,CriticizesOctober7Attack,opposes,ECR,BEL
197469,Assita,Kanko,CriticizesOctober7Attack,opposes,ECR,BEL
197557,Christophe,Grudler,CriticizesOctober7Attack,opposes,RENEW,FRA
197557,Christophe,Grudler,CriticizesOctober7Attack,opposes,RENEW,FRA
256944,Hans,Neuhoff,CriticizesOctober7Attack,opposes,ESN,DEU
190574,Tomasz,Froelich,CriticizesOctober7Attack,neutral,ESN,DEU
23699,Kateřina,Konečná,CriticizesOctober7Attack,neutral,GUE_NGL,CZE
23699,Kateřina,Konečná,CriticizesOctober7Attack,neutral,GUE_NGL,CZE
23699,Kateřina,Konečná,CriticizesOctober7Attack,neutral,NI,CZE
197623,Thierry,Mariani,CriticizesOctober7Attack,opposes,ID,FRA
197623,Thierry,Mariani,CriticizesOctober7Attack,opposes,PFE,FRA
257260,Petar,Volgin,CriticizesOctober7Attack,neutral,ESN,BGR
197825,Raffaele,Stancanelli,CriticizesOctober7Attack,neutral,ECR,ITA
197825,Raffaele,Stancanelli,CriticizesOctober7Attack,neutral,PFE,ITA
256810,Mika,Aaltola,CriticizesOctober7Attack,neutral,EPP,FIN
96933,Milan,Zver,CriticizesOctober7Attack,neutral,EPP,SVN
96933,Milan,Zver,CriticizesOctober7Attack,neutral,EPP,SVN
96668,Seán,Kelly,CriticizesOctober7Attack,neutral,EPP,IRL
96668,Seán,Kelly,CriticizesOctober7Attack,neutral,EPP,IRL
190713,Lukas,Mandl,CriticizesOctober7Attack,neutral,EPP,AUT
190713,Lukas,Mandl,CriticizesOctober7Attack,neutral,EPP,AUT
125325,Sander,Smit,CriticizesOctober7Attack,neutral,EPP,NLD
257067,Grzegorz,Braun,CriticizesOctober7Attack,opposes,NI,POL
257019,Alvise,Pérez,CriticizesOctober7Attack,neutral,NI,ESP
197552,Veronika,Vrecionová,CriticizesOctober7Attack,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesOctober7Attack,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesOctober7Attack,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesOctober7Attack,neutral,ECR,CZE
197552,Veronika,Vrecionová,CriticizesOctober7Attack,neutral,ECR,CZE
197772,Tineke,Strik,CriticizesOctober7Attack,neutral,GREEN_EFA,NLD
197772,Tineke,Strik,CriticizesOctober7Attack,neutral,GREEN_EFA,NLD
257038,Sigrid,Friis,CriticizesOctober7Attack,neutral,RENEW,DNK
124785,Maria,Grapini,CriticizesOctober7Attack,neutral,SD,ROU
124785,Maria,Grapini,CriticizesOctober7Attack,neutral,SD,ROU
124799,Alessandra,Moretti,CriticizesOctober7Attack,neutral,SD,ITA
124799,Alessandra,Moretti,CriticizesOctober7Attack,neutral,SD,ITA
257139,Benedetta,Scuderi,CriticizesOctober7Attack,opposes,GREEN_EFA,ITA
197533,Manon,Aubry,CriticizesOctober7Attack,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesOctober7Attack,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesOctober7Attack,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CriticizesOctober7Attack,neutral,GUE_NGL,FRA
257025,Kristoffer,Storm,CriticizesOctober7Attack,neutral,ECR,DNK
257296,Nina,Carberry,CriticizesOctober7Attack,neutral,EPP,IRL
256936,Thomas,Bajada,CriticizesOctober7Attack,neutral,SD,MLT
245770,Irene,Montero,CriticizesOctober7Attack,neutral,GUE_NGL,ESP
256846,Ondřej,Kolář,CriticizesOctober7Attack,supports,EPP,CZE
261038,Tomáš,Kubín,CriticizesOctober7Attack,neutral,PFE,CZE
261038,Tomáš,Kubín,CriticizesOctober7Attack,neutral,PFE,CZE
91636,Marit,Maij,CriticizesOctober7Attack,neutral,SD,NLD
256934,Daniel,Attard,CriticizesOctober7Attack,neutral,SD,MLT
256813,Vladimir,Prebilič,CriticizesOctober7Attack,neutral,GREEN_EFA,SVN
220840,Jaroslav,Bžoch,CriticizesOctober7Attack,neutral,PFE,CZE
257011,Lucia,Yar,CriticizesOctober7Attack,opposes,RENEW,SVK
124713,Tomáš,Zdechovský,CriticizesOctober7Attack,neutral,EPP,CZE
124713,Tomáš,Zdechovský,CriticizesOctober7Attack,neutral,EPP,CZE
197417,Tomislav,Sokol,CriticizesOctober7Attack,neutral,EPP,HRV
197417,Tomislav,Sokol,CriticizesOctober7Attack,neutral,EPP,HRV
2341,Michael,Gahler,7OctoberHasBackground,neutral,EPP,DEU
2341,Michael,Gahler,7OctoberHasBackground,neutral,EPP,DEU
256991,Sebastiaan,Stöteler,7OctoberHasBackground,opposes,PFE,NLD
257060,Arkadiusz,Mularczyk,7OctoberHasBackground,neutral,ECR,POL
130100,Hilde,Vautmans,7OctoberHasBackground,neutral,RENEW,BEL
130100,Hilde,Vautmans,7OctoberHasBackground,neutral,RENEW,BEL
197464,Hannah,Neumann,7OctoberHasBackground,opposes,GREEN_EFA,DEU
197464,Hannah,Neumann,7OctoberHasBackground,opposes,GREEN_EFA,DEU
197831,Hermann,Tertsch,7OctoberHasBackground,neutral,ECR,ESP
197831,Hermann,Tertsch,7OctoberHasBackground,neutral,PFE,ESP
257093,Carlo,Ciccioli,7OctoberHasBackground,neutral,ECR,ITA
204332,Barry,Andrews,7OctoberHasBackground,neutral,RENEW,IRL
204332,Barry,Andrews,7OctoberHasBackground,neutral,RENEW,IRL
111412,Villy,Søvndal,7OctoberHasBackground,neutral,GREEN_EFA,DNK
257005,Ľuboš,Blaha,7OctoberHasBackground,neutral,NI,SVK
257081,Sebastião,Bugalho,7OctoberHasBackground,neutral,EPP,PRT
197392,Evin,Incir,7OctoberHasBackground,neutral,SD,SWE
197392,Evin,Incir,7OctoberHasBackground,neutral,SD,SWE
197543,Bernard,Guetta,7OctoberHasBackground,neutral,RENEW,FRA
197543,Bernard,Guetta,7OctoberHasBackground,neutral,RENEW,FRA
197500,Mounir,Satouri,7OctoberHasBackground,neutral,GREEN_EFA,FRA
